Product,Order ID,Item Processing cost,Weight,Revenue,Profit,Warehouse,Inventory,Customer,City,State,Order Date,Cost per unit,Profit margin,Average order size,Inventory turnover
Loreal,57170,4.323384076,458.2365123,6511.864759,856.3768886,California,955.6642455,Sephora,Los Angeles, California,4/27/2020,0.009434831,13.15102387,458.2365123,0.479495298
MAC,66539,2.049974328,252.7146667,7501.386442,962.2107682,California,393.8475228,MAC Cosmetics,Boston, Massachusetts,7/12/2020,0.008111814,12.8271057,252.7146667,0.641656103
NARS,52226,3.075721462,266.1483267,8347.551586,651.7202958,New York,707.1025151,Amazon,Miami, Florida,2/14/2022,0.011556419,7.807322771,266.1483267,0.376392844
Loreal,16721,4.104748501,463.4620361,7263.37863,243.3505859,New York,422.4777876,Amazon,San Antonio, Texas,2/1/2022,0.008856709,3.35037726,463.4620361,1.097009239
Clinique,66535,1.244623076,359.372882,6306.312911,414.4919976,Texas,542.4161873,Sephora,Los Angeles, California,1/10/2022,0.003463319,6.572651935,359.372882,0.66254085
Urban Decay,90533,1.039186987,840.5841395,5898.186871,701.2718247,New York,762.9564766,Ulta Beauty,Phoenix, Arizona,12/30/2020,0.001236268,11.88961693,840.5841395,1.10174586
Estee Lauder,89427,3.533996673,881.0782003,1922.800432,589.380833,Texas,310.5050642,Nordstrom,Austin, Texas,9/2/2021,0.004010991,30.65221036,881.0782003,2.83756467
Maybelline,51224,3.730522554,469.2534058,5529.18678,154.668289,Chicago,840.1785791,Amazon,Los Angeles, California,1/21/2020,0.00794991,2.79730628,623.7174374,0.55851627
Urban Decay,76162,1.039166325,338.7006417,9744.105747,172.4696818,Chicago,141.5059332,Target,Los Angeles, California,7/24/2022,0.003068097,1.76998984,338.7006417,2.393543749
NARS,30119,4.931203777,695.1251925,4772.806494,867.0651243,California,430.7880353,Walgreens,Philadelphia, Pennsylvania,1/18/2023,0.007093979,18.16677725,695.1251925,1.613613043
Urban Decay,88966,4.09795226,344.0303804,6721.380045,169.9255294,Chicago,909.9687832,Ulta Beauty,Austin, Texas,6/19/2020,0.0119116,2.528134524,344.0303804,0.378068332
Revlon,71946,3.213566029,536.7481956,7529.884843,411.352085,California,979.8453828,MAC Cosmetics,Chicago, Illinois,5/13/2023,0.005987102,5.462926639,536.7481956,0.547788666
Estee Lauder,58334,2.198003873,241.2491128,6186.872937,795.4109977,Chicago,981.7661716,Ulta Beauty,Dallas, Texas,2/24/2020,0.00911093,12.85643015,1021.532873,0.245729706
MAC,85817,1.527470747,808.5215963,9208.177062,510.5729728,New York,644.3414419,Walmart,Dallas, Texas,3/15/2023,0.001889215,5.544777966,808.5215963,1.254803034
NARS,75997,3.568188807,324.6993176,2151.018802,613.0282452,Texas,827.0730982,Boots,Austin, Texas,2/25/2020,0.010989209,28.49943686,324.6993176,0.392588416
Loreal,72658,3.819115543,773.9018968,4181.391025,396.6694424,New York,417.7118312,MAC Cosmetics,Philadelphia, Pennsylvania,9/26/2023,0.004934883,9.486542637,1516.339024,1.852717206
MAC,58073,3.436888971,383.1191025,8614.005864,508.343446,California,362.2461733,Walgreens,San Francisco, California,12/18/2022,0.008970811,5.901359414,383.1191025,1.057620841
Clinique,19410,3.529685375,377.1038262,2378.507747,243.3586569,California,556.1854877,Nordstrom,San Antonio, Texas,1/2/2023,0.009359983,10.23156882,377.1038262,0.678018097
NARS,53986,3.579232827,338.0131206,8032.140135,701.9958549,Florida,660.1473451,Walmart,Chicago, Illinois,4/21/2022,0.010589035,8.739835749,882.254647,0.512026782
NARS,95809,3.282945788,849.1602991,1308.624732,776.300327,Florida,787.8114992,Ulta Beauty,San Antonio, Texas,8/28/2023,0.003866108,59.3218444,1365.370661,1.077872435
Maybelline,40482,3.869609706,374.81703,2974.247279,214.237303,New York,420.5334072,Walmart,New York City, New York,11/4/2021,0.010323996,7.203076371,374.81703,0.891289547
Loreal,60766,3.469179049,113.6079551,5095.474108,982.8882796,California,952.8082538,Sephora,Houston, Texas,8/24/2021,0.03053641,19.28943723,113.6079551,0.119234856
Maybelline,51802,2.063892436,360.790226,8141.802527,645.7600597,New York,550.4197782,Target,Seattle, Washington,12/21/2023,0.005720478,7.931413928,687.7877668,0.655481944
Tarte,49089,3.811605449,187.0682783,9657.139632,174.7163846,Chicago,981.3867697,Walgreens,Phoenix, Arizona,6/22/2020,0.020375477,1.809193936,187.0682783,0.190616263
Clinique,68414,2.995232402,978.6935963,7626.303388,535.2009313,Florida,329.4749997,Walgreens,Chicago, Illinois,11/30/2021,0.003060439,7.017829007,978.6935963,2.970463912
Revlon,71436,4.586405069,322.2696032,5607.436323,476.3840646,Florida,281.3918492,Boots,Austin, Texas,7/20/2020,0.014231578,8.495576894,322.2696032,1.145269858
Maybelline,95078,1.776838328,650.4802253,6867.49331,665.4196117,New York,263.6327178,Nordstrom,Philadelphia, Pennsylvania,12/7/2020,0.002731579,9.68941041,650.4802253,2.467372906
MAC,33737,1.827308155,380.8368113,4900.557429,457.3774002,California,225.7118795,Walgreens,Boston, Massachusetts,7/11/2021,0.00479814,9.333170905,380.8368113,1.687269683
Tarte,18173,4.992956567,371.8857236,5469.718633,697.1623209,California,820.7498177,CVS Pharmacy,Phoenix, Arizona,1/30/2020,0.013426051,12.74585345,732.510085,0.453104851
Covergirl,93606,3.608741753,530.4430735,8199.84912,385.4650503,Florida,254.4854632,MAC Cosmetics,San Antonio, Texas,2/22/2020,0.006803259,4.700879792,530.4430735,2.084374749
MAC,52330,3.740586148,638.6326999,1331.348708,507.2960673,Texas,189.5352671,Walmart,New York City, New York,9/21/2022,0.005857179,38.10392156,638.6326999,3.369466325
Estee Lauder,22099,1.130826577,367.7106726,2359.910764,327.1132297,New York,691.3641338,Ulta Beauty,Philadelphia, Pennsylvania,5/9/2021,0.003075316,13.86125419,367.7106726,0.531862523
MAC,14411,4.001189579,568.2548103,8334.920108,886.2703645,Florida,431.8583703,Ulta Beauty,New York City, New York,3/11/2023,0.007041189,10.63321967,759.4275024,1.315836046
Covergirl,15710,2.133567641,199.095307,7020.75629,495.3037129,Florida,815.3349526,Walmart,San Diego, California,1/17/2020,0.010716313,7.054848402,199.095307,0.244188363
Revlon,67665,2.520064021,384.8332602,2260.088373,417.3222153,California,758.0374283,Target,Los Angeles, California,8/28/2023,0.006548457,18.46486271,1105.640874,0.507670526
Covergirl,41279,3.72002875,577.3844804,5723.527283,731.8584815,New York,554.1684643,Boots,Phoenix, Arizona,5/12/2022,0.006442897,12.78684359,577.3844804,1.041893427
Estee Lauder,94300,2.847431208,911.5169214,6384.944255,954.8493782,New York,694.5490443,Amazon,San Diego, California,3/31/2021,0.003123838,14.95470188,911.5169214,1.31238669
Maybelline,51856,4.067698475,721.0080511,5123.972357,586.9956458,Florida,147.9618866,Walmart,Seattle, Washington,5/22/2023,0.005641682,11.45587066,1616.105972,4.872930913
Urban Decay,58785,1.035349577,484.5865571,9580.173568,569.4578825,Florida,494.6902265,Walgreens,Phoenix, Arizona,7/16/2022,0.002136563,5.944129075,484.5865571,0.979575765
Maybelline,24062,1.827220329,510.3853812,4795.025178,550.4398605,Florida,800.6540042,Nordstrom,San Antonio, Texas,9/23/2022,0.00358008,11.47939458,1158.559845,0.637460599
Covergirl,11099,1.140509049,727.9589019,5172.330388,498.0751888,California,811.1864333,Target,Denver, Colorado,7/17/2020,0.001566722,9.629608927,727.9589019,0.897400242
Revlon,89333,3.464161206,766.5809504,6902.675522,202.6384691,Florida,353.2547503,Sephora,Houston, Texas,10/25/2020,0.004518976,2.935651088,766.5809504,2.170051357
Estee Lauder,99736,1.505227446,611.2283215,6399.72388,269.1928918,Florida,386.4933136,Amazon,Austin, Texas,4/20/2020,0.002462627,4.206320411,611.2283215,1.581471917
Maybelline,99676,2.507850883,353.8035288,9225.182037,732.0702632,Florida,991.0332345,Nordstrom,Miami, Florida,4/24/2022,0.007088259,7.935564418,353.8035288,0.357004706
NARS,16286,3.821182669,465.2829483,7426.578048,475.998383,Texas,367.502368,Boots,Seattle, Washington,7/25/2021,0.0082126,6.409390434,465.2829483,1.266067892
Urban Decay,84848,1.074965695,256.8933961,8426.932213,911.9651667,Florida,336.2802465,Walgreens,Denver, Colorado,3/11/2020,0.004184482,10.82203041,256.8933961,0.763926513
Estee Lauder,68026,3.049973707,513.7586243,7340.64105,229.840607,Texas,686.6678399,Amazon,New York City, New York,1/12/2022,0.005936589,3.131069963,513.7586243,0.748190893
Maybelline,74488,1.081521747,756.0829195,9858.20803,569.2688917,New York,629.743144,Sephora,Dallas, Texas,9/7/2020,0.001430427,5.774567649,756.0829195,1.200621121
Loreal,82766,4.137624482,445.8425266,4521.715499,405.8841474,Florida,251.2777372,MAC Cosmetics,Houston, Texas,3/29/2020,0.009280462,8.976330942,445.8425266,1.774301741
Maybelline,27012,2.893378601,520.4017255,7317.996745,969.6327159,New York,630.0123266,Amazon,Los Angeles, California,1/20/2022,0.005559894,13.24997468,520.4017255,0.826018323
Estee Lauder,37847,2.265742935,174.084066,3506.643969,981.5141036,Texas,928.6710821,Target,Miami, Florida,11/20/2020,0.013015223,27.99012709,174.084066,0.187455031
Revlon,98204,3.506239421,472.7194714,2890.915035,857.5151382,Texas,817.9188867,Boots,Houston, Texas,12/24/2021,0.007417167,29.66241235,1769.228685,0.577953974
Covergirl,83308,2.857867266,511.8505063,1860.561145,292.9982461,California,258.7424468,Walgreens,Boston, Massachusetts,6/8/2022,0.005583402,15.7478429,511.8505063,1.978223955
Covergirl,95204,4.146283856,371.4281456,3186.644995,798.0609661,Florida,340.5356307,Walgreens,Los Angeles, California,11/25/2020,0.011163085,25.04392449,371.4281456,1.090717423
Urban Decay,37782,2.120945334,735.010562,1654.575647,223.7971922,Chicago,380.1164968,MAC Cosmetics,San Francisco, California,3/7/2022,0.002885598,13.5259571,735.010562,1.933645522
NARS,35824,4.367667643,144.7864098,3314.750567,361.1911826,Florida,520.2496028,Amazon,Boston, Massachusetts,4/22/2023,0.030166282,10.89648151,144.7864098,0.278301817
Loreal,98719,4.259506203,722.9800604,2024.301015,769.7221753,Florida,388.7095907,Target,New York City, New York,10/22/2020,0.005891596,38.02409669,722.9800604,1.859949118
Revlon,18365,4.674187281,856.3542941,8159.491787,996.8649004,Florida,324.9611309,Nordstrom,Phoenix, Arizona,7/10/2020,0.00545824,12.21724252,856.3542941,2.635251458
Covergirl,97092,3.816592991,748.9017128,5873.193093,405.1878895,California,359.6020196,Target,Seattle, Washington,4/15/2021,0.005096254,6.898936968,868.8190969,2.082584835
Maybelline,79376,2.292752136,703.3095875,8502.750011,824.7528736,Texas,515.4782679,Nordstrom,Seattle, Washington,12/28/2021,0.003259947,9.699836789,1356.182586,1.364382616
Revlon,42757,1.018757454,546.2526429,7518.068593,716.4573248,Florida,406.1565858,Nordstrom,San Antonio, Texas,9/24/2022,0.001864993,9.529805641,546.2526429,1.344931147
Clinique,20871,1.483780816,347.8046115,6356.615982,436.13005,New York,373.3406359,MAC Cosmetics,Houston, Texas,3/6/2020,0.004266133,6.861041335,347.8046115,0.931601273
Tarte,82967,2.753982496,486.9876508,7151.45561,556.1935116,Texas,113.8787214,Target,Chicago, Illinois,10/19/2021,0.005655138,7.777346905,486.9876508,4.276370903
Maybelline,96723,2.697517078,678.5402544,2896.487466,797.4329242,Chicago,851.6776984,Walgreens,San Antonio, Texas,10/26/2022,0.003975471,27.53103314,678.5402544,0.796710135
Estee Lauder,12606,1.679115283,307.4398753,8316.785394,761.4116528,Texas,629.7153529,Walgreens,Houston, Texas,6/17/2023,0.005461605,9.155119637,1278.995126,0.48822039
Urban Decay,37307,1.414485022,132.3024279,3653.757689,864.1565394,Chicago,421.8289447,CVS Pharmacy,Philadelphia, Pennsylvania,12/11/2022,0.010691301,23.65117266,132.3024279,0.313639995
Clinique,29760,4.487153709,226.2192706,1961.982652,325.8917807,Texas,475.3920074,Sephora,Seattle, Washington,7/13/2020,0.019835418,16.61032937,226.2192706,0.47585838
Urban Decay,60672,4.240347055,598.0237835,1536.742433,961.0929173,California,457.7821466,Sephora,San Francisco, California,10/22/2021,0.007090599,62.54092401,598.0237835,1.306350167
Revlon,78913,3.220821331,659.6021142,8513.306948,797.1318995,New York,560.0185859,MAC Cosmetics,New York City, New York,12/12/2020,0.004882976,9.363363783,659.6021142,1.177821827
Revlon,28966,3.802853052,398.2774256,3827.209434,615.4180449,Florida,778.7121749,Amazon,Houston, Texas,10/28/2020,0.009548252,16.08007232,398.2774256,0.511456528
Urban Decay,33852,2.654536464,386.8913391,8295.057253,960.7450466,California,710.7735666,Walgreens,San Diego, California,12/17/2022,0.006861194,11.58213882,386.8913391,0.544324321
Covergirl,32426,4.394113618,163.9426064,9411.525893,555.0275692,Chicago,625.3343829,CVS Pharmacy,Houston, Texas,10/9/2023,0.026802756,5.89731756,695.6858877,0.262167907
Clinique,17786,1.219906794,955.6177592,1917.958331,963.5473468,Florida,787.2673505,Nordstrom,Phoenix, Arizona,1/19/2022,0.001276564,50.23817938,955.6177592,1.213841471
Maybelline,19334,4.128203834,547.0193839,1247.558159,612.2802523,New York,901.008661,CVS Pharmacy,San Antonio, Texas,3/26/2021,0.007546723,49.07829328,547.0193839,0.607118896
MAC,86931,2.563963724,254.1055217,3212.233761,102.9138034,Texas,393.1858787,Sephora,Los Angeles, California,10/23/2020,0.010090154,3.203808038,1282.765034,0.646273265
Maybelline,73105,1.275867612,713.8678782,2755.331773,751.3651132,New York,215.9856714,Walgreens,Dallas, Texas,7/15/2022,0.00178726,27.26949693,962.1035103,3.305163131
Urban Decay,36613,4.197379182,778.8412397,6864.152161,273.6557143,California,411.3607534,Boots,San Diego, California,9/1/2023,0.005389262,3.986737296,778.8412397,1.89332899
Urban Decay,96303,1.812886601,840.554321,6398.537179,834.4650501,New York,638.5370459,Nordstrom,Boston, Massachusetts,5/2/2023,0.002156775,13.04149725,1208.499259,1.316375184
MAC,88497,1.786117348,379.1353918,9158.743252,799.7040351,New York,489.3403351,Walmart,San Diego, California,7/6/2022,0.004711028,8.731591367,1300.57186,0.774788761
NARS,63070,4.505667284,846.82256,2021.562502,152.8619037,Florida,113.7720432,Target,Dallas, Texas,9/1/2022,0.005320675,7.561571979,1535.021486,7.443151556
Urban Decay,48908,3.342622788,648.4531471,4627.734629,836.6603548,California,248.2636619,MAC Cosmetics,Austin, Texas,10/27/2020,0.005154764,18.07926387,648.4531471,2.611953526
Urban Decay,62027,4.831058725,315.3006464,2099.777947,894.1653529,California,373.0708379,Boots,San Diego, California,2/26/2023,0.01532207,42.58380531,315.3006464,0.845149538
MAC,43751,4.780577816,972.2531599,1159.315202,435.3037098,California,740.5455594,CVS Pharmacy,Austin, Texas,3/17/2020,0.004917009,37.54834827,1957.577079,1.312887705
Maybelline,55008,3.63944483,435.1577284,3757.63983,803.1816371,Florida,149.2461162,Amazon,Phoenix, Arizona,9/20/2023,0.008363507,21.37463071,1315.748376,2.915705543
NARS,20594,1.808293623,700.4071516,9350.70939,567.2534081,Texas,725.4091892,Nordstrom,Denver, Colorado,3/10/2022,0.002581775,6.066421107,1505.836235,0.965533883
Covergirl,53183,3.90285508,945.1277232,8144.206239,297.5318696,Texas,621.8661106,Amazon,Los Angeles, California,10/29/2020,0.004129447,3.653294881,945.1277232,1.519825099
MAC,73505,3.337606794,244.3515345,2119.817692,363.995867,California,829.7492404,Walmart,Chicago, Illinois,6/26/2023,0.013659038,17.17109298,244.3515345,0.29448841
MAC,70520,3.878964184,739.2323314,1290.835181,227.5410831,Florida,818.7830883,Amazon,Miami, Florida,2/8/2022,0.005247287,17.62743118,739.2323314,0.902842697
Clinique,56482,4.781415989,646.2570713,9459.979398,864.0125572,Texas,906.1027643,CVS Pharmacy,Denver, Colorado,9/14/2021,0.007398629,9.133345019,646.2570713,0.713227127
Loreal,55579,1.962500146,532.3226401,6941.69726,321.1592853,California,862.1238462,Nordstrom,San Francisco, California,1/29/2021,0.003686674,4.626523936,532.3226401,0.617454954
Revlon,71853,4.378769016,903.364745,7049.250041,672.2139576,Chicago,708.2815701,Walmart,Denver, Colorado,1/28/2020,0.004847177,9.535964162,903.364745,1.275431669
Maybelline,39994,3.994896606,723.8125631,8072.981496,976.5263328,New York,196.0765558,Nordstrom,Seattle, Washington,7/22/2022,0.005519242,12.09622905,723.8125631,3.691479382
Urban Decay,79690,1.698462184,939.6303785,8201.604024,400.6023519,California,472.7086502,Amazon,Houston, Texas,5/25/2023,0.001807585,4.884439076,939.6303785,1.987757952
Clinique,81462,1.744424892,330.4791829,9137.587693,775.3146697,California,127.2328931,MAC Cosmetics,Los Angeles, California,9/16/2023,0.005278471,8.484894436,330.4791829,2.597435103
Urban Decay,83371,2.248135601,237.0407842,7196.807927,696.7149486,California,357.6053752,Walgreens,San Francisco, California,9/4/2021,0.009484172,9.680888467,237.0407842,0.662855764
Clinique,70304,2.977650323,815.687415,2196.350611,744.0314889,Chicago,793.8770115,CVS Pharmacy,Chicago, Illinois,10/18/2022,0.00365048,33.87580677,815.687415,1.027473278
Urban Decay,93049,1.60908553,394.1196227,3459.780837,728.9830171,New York,118.3219271,Ulta Beauty,San Antonio, Texas,9/5/2023,0.004082734,21.07020795,394.1196227,3.330909429
Tarte,64679,1.363114734,146.7176822,5846.536171,798.483072,Texas,241.042303,Walgreens,Los Angeles, California,12/24/2023,0.009290732,13.65736991,146.7176822,0.608680221
Loreal,19870,3.733396455,143.4530736,5570.653416,571.8997534,Chicago,539.3614263,Amazon,Los Angeles, California,1/8/2022,0.026025211,10.26629572,143.4530736,0.265968359
Maybelline,39051,4.791343037,204.2055205,3719.912261,154.6713351,New York,110.0401454,Amazon,Philadelphia, Pennsylvania,4/21/2022,0.023463337,4.157929658,508.66335,1.855736556
Loreal,97611,3.326499691,415.4462611,5191.672404,307.518993,Texas,341.3891584,Walgreens,Austin, Texas,8/19/2022,0.008007052,5.923312742,415.4462611,1.216928689
Maybelline,33965,3.427172101,527.7383306,5226.330988,211.1177324,Texas,899.754915,Sephora,Los Angeles, California,7/14/2023,0.006494075,4.039501764,527.7383306,0.586535646
Urban Decay,16652,1.944320807,243.3018191,1010.449434,339.9741936,New York,597.9918584,Target,San Antonio, Texas,2/22/2020,0.007991394,33.64583937,243.3018191,0.406864769
Clinique,75024,1.876087299,947.8648289,8891.93005,183.7435064,Florida,860.4602197,MAC Cosmetics,Chicago, Illinois,9/26/2020,0.001979277,2.066407466,947.8648289,1.101578908
Revlon,30727,3.747567751,774.2975159,1507.85734,648.9806762,Chicago,886.2570856,Ulta Beauty,Los Angeles, California,11/15/2020,0.004839958,43.03992553,1287.664656,0.873671453
Tarte,85853,3.860237331,540.3347003,4486.379248,368.3881147,Florida,180.7455703,Boots,Dallas, Texas,5/24/2022,0.00714416,8.211256658,540.3347003,2.989476862
Clinique,98283,4.546115742,817.0037926,8928.377601,194.0329406,California,360.2449698,CVS Pharmacy,Houston, Texas,9/20/2021,0.005564375,2.173216113,817.0037926,2.26791173
NARS,33553,2.841773237,232.7667859,9622.019777,731.582814,Chicago,272.0944191,Sephora,New York City, New York,4/5/2022,0.012208672,7.603214615,232.7667859,0.855463286
